,text,label
327,"""Dacia has bolstered its Duster SUV range with a new entry-level petrol engine although the good news is tempered b  ",0
328,VijaySi45794910 Hi Vijay as per the update received from our team we understand that they ve contacted you and asked you to visit the workshop as per your convenience. We request you to stay in touch with them and they will help you.,3
329,HT leads which carry high voltage to the spark plugs deteriorate with age which can make it difficult to start your car. Damp-repellant sprays like WD-40 can help but it's best to ask a garage to check over the ignition system if you are having starting problems. Regular servicing should help avoid problems in the first place.,1
330,tarunj2409 Hi Tarun we are concerned to know about your experience and want to help you with it. Kindly share your car chassis number and the dealer details via DM as it will help us connect with you for further assistance.,3
331,i have in facing the problem firstly due to shortage of engine oil. The matter was intimated to workshop of pascos and the oil was toped up with the confirmation that the problem not occurred again. But i am sorry to say the problem has not resolved. ,4
332,"Working on these issues isn t the easiest task in the world and to help you out with your battery related problems Exide provides a fantastic service named the ""Batmobile"" ",4
333,What mileage does the car provide?,2
334,A This car handles great and I love it!,2
335,ankurAg16677972 Hi Ankur thank you for sharing the requested details. We have highlighted your concern with the relevant team and you can rest assured that they will connect with you soon to resolve it at the earliest.,3
336,For me it is not at all a safest car.days New car having engine problem!!!,1
337,B As long as you do not exceed the speed limit that would be fine.,2
338,Mr. Smith Gosh. I did not see that one and . . . Ah Could you grab my cell phone under my seat. [Huh?] Nah I will get it.,2
339,Call for roadside assistance and tell the operator,1
340,away from the road and well clear of the,1
341,answer nexon is a super vehicle and ours is first complaint chasis number mat627265klc11943 hope we will get a good reply also expect a call from tata motors as we did not get any call from tata from the beginning,4
342,Conversely if the car breaks down in a safe populated area and has no one is injured you may not need to phone the police. In a safe situation first call your car-rental company and then call a tow truck if necessary.,1
343,On march   i brought new tata tiago xz diesl top model car no. Mh  as  after  months from buying the ac system has stopped working after -5 days i went to showroom they taken my car to service centre at baramati automotive and they filled the gas as there is gas problem ,4
344,Ashish85832891 Hi Ashish we understand that our on-ground team has connected with you and provided the best possible resolution for your concern. For any further assistance we request you to get in touch with them and they will surely help you with it.,3
345,manutyagi1 Hi Manu we apologize for the experience you ve had. Rest assured customer service and satisfaction is of utmost importance to us.  Do let us know if there is anything in specific that you need our assistance with and we would be happy to help.,3
346,It s your responsibility to understand what services your roadside assistance or insurance policy will cover. ,1
347,has gone there was no problem before the service but as soon as the service is done this problem arises and now after taking rs for service they expect me to pay rs for the pump after questioning about the service ,4
348,Then i call local service engineer from the nearest service centre sandeep motors and they guys take my car to service centre and the same is restored in a short span of time. ,1
349,I drove it from Coimbatore to Bangalore with no issues  with my automatic Nano.,0
350,A yellow meter indicating repairs blinked on the meter and the options of economy sport and city were automatically shut down. I called down the tata support...,4
351,utkarsh_singhb Hi Utkarsh we are disappointed to hear this and would like to help you. Kindly provide your car chassis number contact information vehicle model and dealer details via DM as it will help us to have the relevant team contact you for further assistance.,3
352,RAGHVEN90647767 Hi Raghvendra we are disappointed to hear this and would like to help you. Kindly provide your contact information via DM as it will help us to have the relevant team contact you for further assistance.,3
